Rowid_;FID;FREQUENCY;CUMUN;NMUN;N_SECCIONES
;0;1;31253;Bidaurreta;1
;0;2;31254;Villafranca;2
;0;1;31255;Villamayor de Monjardín;1
;0;1;31256;Hiriberri/Villanueva de Aezkoa;1
;0;1;31257;Villatuerta;1
;0;5;31258;Villava/Atarrabia;5
;0;1;31259;Igantzi;1
;0;1;31260;Valle de Yerri/Deierri;1
;0;1;31261;Yesa;1
;0;1;31262;Zabalza/Zabaltza;1
;0;1;31263;Zubieta;1
;0;1;31264;Zugarramurdi;1
;0;1;31265;Zúñiga;1
;0;11;31901;Barañain;11
;0;3;31902;Berrioplano/Berriobeiti;3
;0;5;31903;Berriozar;5
;0;1;31904;Irurtzun;1
;0;2;31905;Beriáin;2
;0;2;31906;Orkoien;2
;0;8;31907;Zizur Mayor/Zizur Nagusia;8
;0;1;31908;Lekunberri;1
;0;4;32001;Allariz;4
;0;2;32002;Amoeiro;2
;0;1;32003;Arnoia, A;1
;0;2;32004;Avión;2
;0;1;32005;Baltar;1
;0;1;32006;Bande;1
;0;2;32007;Baños de Molgas;2
;0;6;32008;Barbadás;6
;0;10;32009;Barco de Valdeorras, O;10
;0;1;32010;Beade;1
;0;1;32011;Beariz;1
;0;1;32012;Blancos, Os;1
;0;3;32013;Boborás;3
;0;2;32014;Bola, A;2
;0;1;32015;Bolo, O;1
;0;1;32016;Calvos de Randín;1
;0;2;32017;Carballeda de Valdeorras;2
;0;1;32018;Carballeda de Avia;1
;0;10;32019;Carballiño, O;10
;0;3;32020;Cartelle;3
;0;1;32021;Castrelo do Val;1
;0;2;32022;Castrelo de Miño;2
;0;1;32023;Castro Caldelas;1
;0;4;32024;Celanova;4
;0;1;32025;Cenlle;1
;0;3;32026;Coles;3
;0;1;32027;Cortegada;1
;0;1;32028;Cualedro;1
;0;1;32029;Chandrexa de Queixa;1
;0;1;32030;Entrimo;1
;0;1;32031;Esgos;1
;0;7;32032;Xinzo de Limia;7
;0;1;32033;Gomesende;1
;0;1;32034;Gudiña, A;1
;0;2;32035;Irixo, O;2
;0;2;32036;Xunqueira de Ambía;2
;0;1;32037;Xunqueira de Espadanedo;1
;0;1;32038;Larouco;1
;0;1;32039;Laza;1
;0;1;32040;Leiro;1
;0;1;32041;Lobeira;1
;0;1;32042;Lobios;1
;0;2;32043;Maceda;2
;0;1;32044;Manzaneda;1
;0;3;32045;Maside;3
;0;1;32046;Melón;1
;0;2;32047;Merca, A;2
;0;1;32048;Mezquita, A;1
;0;1;32049;Montederramo;1
;0;2;32050;Monterrei;2
;0;2;32051;Muíños;2
;0;2;32052;Nogueira de Ramuín;2
;0;1;32053;Oímbra;1
;0;80;32054;Ourense;80
;0;1;32055;Paderne de Allariz;1
;0;2;32056;Padrenda;2
;0;1;32057;Parada de Sil;1
;0;5;32058;Pereiro de Aguiar, O;5
;0;2;32059;Peroxa, A;2
;0;1;32060;Petín;1
;0;1;32061;Piñor;1
;0;1;32062;Porqueira;1
;0;2;32063;Pobra de Trives, A;2
;0;1;32064;Pontedeva;1
;0;1;32065;Punxín;1
;0;1;32066;Quintela de Leirado;1
;0;1;32067;Rairiz de Veiga;1
;0;2;32068;Ramirás;2
;0;5;32069;Ribadavia;5
;0;1;32070;San Xoán de Río;1
;0;2;32071;Riós;2
;0;5;32072;Rúa, A;5
;0;2;32073;Rubiá;2
;0;1;32074;San Amaro;1
;0;4;32075;San Cibrao das Viñas;4
;0;2;32076;San Cristovo de Cea;2
;0;1;32077;Sandiás;1
;0;1;32078;Sarreaus;1
;0;2;32079;Taboadela;2
;0;1;32080;Teixeira, A;1
;0;3;32081;Toén;3
;0;1;32082;Trasmiras;1
;0;1;32083;Veiga, A;1
;0;1;32084;Verea;1
;0;9;32085;Verín;9
;0;2;32086;Viana do Bolo;2
;0;2;32087;Vilamarín;2
;0;2;32088;Vilamartín de Valdeorras;2
;0;2;32089;Vilar de Barrio;2
;0;1;32090;Vilar de Santos;1
;0;2;32091;Vilardevós;2
;0;1;32092;Vilariño de Conso;1
;0;2;33001;Allande;2
;0;10;33002;Aller;10
;0;1;33003;Amieva;1
;0;68;33004;Avilés;68
;0;1;33005;Belmonte de Miranda;1
;0;2;33006;Bimenes;2
;0;1;33007;Boal;1
;0;2;33008;Cabrales;2
;0;1;33009;Cabranes;1
;0;3;33010;Candamo;3
;0;11;33011;Cangas del Narcea;11
;0;4;33012;Cangas de Onís;4
;0;1;33013;Caravia;1
;0;10;33014;Carreño;10
;0;2;33015;Caso;2
;0;19;33016;Castrillón;19
;0;3;33017;Castropol;3
;0;3;33018;Coaña;3
;0;3;33019;Colunga;3
;0;13;33020;Corvera de Asturias;13
;0;5;33021;Cudillero;5
;0;1;33022;Degaña;1
;0;3;33023;Franco, El;3
;0;202;33024;Gijón;202
;0;8;33025;Gozón;8
;0;8;33026;Grado;8
;0;1;33027;Grandas de Salime;1
;0;1;33028;Ibias;1
;0;1;33029;Illano;1
;0;1;33030;Illas;1
;0;35;33031;Langreo;35
;0;11;33032;Laviana;11
;0;11;33033;Lena;11
;0;9;33034;Valdés;9
;0;11;33035;Llanera;11
;0;10;33036;Llanes;10
;0;37;33037;Mieres;37
;0;3;33038;Morcín;3
;0;1;33039;Muros de Nalón;1
;0;5;33040;Nava;5
;0;7;33041;Navia;7
;0;4;33042;Noreña;4
;0;1;33043;Onís;1
;0;179;33044;Oviedo;179
;0;5;33045;Parres;5
;0;1;33046;Peñamellera Alta;1
;0;1;33047;Peñamellera Baja;1
;0;1;33048;Pesoz;1
;0;8;33049;Piloña;8
;0;1;33050;Ponga;1
;0;6;33051;Pravia;6
;0;1;33052;Proaza;1
;0;1;33053;Quirós;1
;0;2;33054;Regueras, Las;2
;0;1;33055;Ribadedeva;1
;0;5;33056;Ribadesella;5
;0;1;33057;Ribera de Arriba;1
;0;2;33058;Riosa;2
;0;4;33059;Salas;4
;0;13;33060;San Martín del Rey Aurelio;13
;0;1;33061;San Martín de Oscos;1
;0;1;33062;Santa Eulalia de Oscos;1
;0;1;33063;San Tirso de Abres;1
;0;1;33064;Santo Adriano;1
;0;1;33065;Sariego;1
;0;38;33066;Siero;38
;0;1;33067;Sobrescobio;1
;0;1;33068;Somiedo;1
;0;4;33069;Soto del Barco;4
;0;4;33070;Tapia de Casariego;4
;0;1;33071;Taramundi;1
;0;2;33072;Teverga;2
;0;9;33073;Tineo;9
;0;3;33074;Vegadeo;3
;0;1;33075;Villanueva de Oscos;1
;0;13;33076;Villaviciosa;13
;0;1;33077;Villayón;1
;0;1;33078;Yernes y Tameza;1
;0;1;34001;Abarca de Campos;1
;0;1;34003;Abia de las Torres;1
;0;6;34004;Aguilar de Campoo;6
;0;1;34005;Alar del Rey;1
;0;1;34006;Alba de Cerrato;1
;0;1;34009;Amayuelas de Arriba;1
;0;1;34010;Ampudia;1
;0;1;34011;Amusco;1
;0;1;34012;Antigüedad;1
;0;1;34015;Arconada;1
;0;1;34017;Astudillo;1
;0;1;34018;Autilla del Pino;1
;0;1;34019;Autillo de Campos;1
;0;1;34020;Ayuela;1
;0;1;34022;Baltanás;1
;0;5;34023;Venta de Baños;5
;0;1;34024;Baquerín de Campos;1
;0;1;34025;Bárcena de Campos;1
;0;1;34027;Barruelo de Santullán;1
;0;1;34028;Báscones de Ojeda;1
;0;1;34029;Becerril de Campos;1
;0;1;34031;Belmonte de Campos;1
;0;1;34032;Berzosilla;1
;0;1;34033;Boada de Campos;1
;0;1;34034;Boadilla del Camino;1
;0;1;34035;Boadilla de Rioseco;1
;0;1;34036;Brañosera;1
;0;1;34037;Buenavista de Valdavia;1
;0;1;34038;Bustillo de la Vega;1
;0;1;34039;Bustillo del Páramo de Carrión;1
;0;1;34041;Calahorra de Boedo;1
;0;1;34042;Calzada de los Molinos;1
;0;1;34045;Capillas;1
;0;1;34046;Cardeñosa de Volpejera;1
;0;2;34047;Carrión de los Condes;2
;0;1;34048;Castil de Vela;1
;0;1;34049;Castrejón de la Peña;1
;0;1;34050;Castrillo de Don Juan;1
;0;1;34051;Castrillo de Onielo;1
;0;1;34052;Castrillo de Villavega;1
;0;1;34053;Castromocho;1
;0;1;34055;Cervatos de la Cueza;1
;0;3;34056;Cervera de Pisuerga;3
;0;1;34057;Cevico de la Torre;1
;0;1;34058;Cevico Navero;1
;0;1;34059;Cisneros;1
;0;1;34060;Cobos de Cerrato;1
;0;1;34061;Collazos de Boedo;1
;0;1;34062;Congosto de Valdavia;1
;0;1;34063;Cordovilla la Real;1
;0;1;34066;Cubillas de Cerrato;1
;0;1;34067;Dehesa de Montejo;1
;0;1;34068;Dehesa de Romanos;1
;0;2;34069;Dueñas;2
;0;1;34070;Espinosa de Cerrato;1
;0;1;34071;Espinosa de Villagonzalo;1
;0;1;34072;Frechilla;1
;0;1;34073;Fresno del Río;1
;0;1;34074;Frómista;1
;0;1;34076;Fuentes de Nava;1
;0;1;34077;Fuentes de Valdepero;1
;0;1;34079;Grijota;1
;0;6;34080;Guardo;6
;0;1;34081;Guaza de Campos;1
;0;1;34082;Hérmedes de Cerrato;1
;0;2;34083;Herrera de Pisuerga;2
;0;1;34084;Herrera de Valdecañas;1
;0;1;34086;Hontoria de Cerrato;1
;0;1;34087;Hornillos de Cerrato;1
;0;1;34088;Husillos;1
;0;1;34089;Itero de la Vega;1
;0;1;34091;Lagartos;1
;0;1;34092;Lantadilla;1
;0;1;34093;Vid de Ojeda, La;1
;0;1;34094;Ledigos;1
;0;1;34096;Lomas;1
;0;1;34098;Magaz de Pisuerga;1
;0;1;34099;Manquillos;1
;0;1;34100;Mantinos;1
;0;1;34101;Marcilla de Campos;1
;0;1;34102;Mazariegos;1
;0;1;34103;Mazuecos de Valdeginate;1
;0;1;34104;Melgar de Yuso;1
;0;1;34106;Meneses de Campos;1
;0;1;34107;Micieces de Ojeda;1
;0;1;34108;Monzón de Campos;1
;0;1;34109;Moratinos;1
;0;1;34110;Mudá;1
;0;1;34112;Nogal de las Huertas;1
;0;1;34113;Olea de Boedo;1
;0;1;34114;Olmos de Ojeda;1
;0;1;34116;Osornillo;1
;0;63;34120;Palencia;63
;0;1;34121;Palenzuela;1
;0;1;34122;Páramo de Boedo;1
;0;2;34123;Paredes de Nava;2
;0;1;34124;Payo de Ojeda;1
;0;1;34125;Pedraza de Campos;1
;0;1;34126;Pedrosa de la Vega;1
;0;1;34127;Perales;1
;0;1;34129;Pino del Río;1
;0;1;34130;Piña de Campos;1
;0;1;34131;Población de Arroyo;1
;0;1;34132;Población de Campos;1
;0;1;34133;Población de Cerrato;1
;0;1;34134;Polentinos;1
;0;1;34135;Pomar de Valdivia;1
;0;1;34136;Poza de la Vega;1
;0;1;34137;Pozo de Urama;1
;0;1;34139;Prádanos de Ojeda;1
;0;1;34140;Puebla de Valdavia, La;1
;0;1;34141;Quintana del Puente;1
;0;1;34143;Quintanilla de Onsoña;1
;0;1;34146;Reinoso de Cerrato;1
;0;1;34147;Renedo de la Vega;1
;0;1;34149;Requena de Campos;1
;0;1;34151;Respenda de la Peña;1
;0;1;34152;Revenga de Campos;1
;0;1;34154;Revilla de Collazos;1
;0;1;34155;Ribas de Campos;1
;0;1;34156;Riberos de la Cueza;1
;0;3;34157;Saldaña;3
;0;1;34158;Salinas de Pisuerga;1
;0;1;34159;San Cebrián de Campos;1
;0;1;34160;San Cebrián de Mudá;1
;0;1;34161;San Cristóbal de Boedo;1
;0;1;34163;San Mamés de Campos;1
;0;1;34165;San Román de la Cuba;1
;0;1;34167;Santa Cecilia del Alcor;1
;0;1;34168;Santa Cruz de Boedo;1
;0;1;34169;Santervás de la Vega;1
;0;1;34170;Santibáñez de Ecla;1
;0;1;34171;Santibáñez de la Peña;1
;0;1;34174;Santoyo;1
;0;1;34175;Serna, La;1
;0;1;34176;Sotobañado y Priorato;1
;0;1;34177;Soto de Cerrato;1
;0;1;34178;Tabanera de Cerrato;1
;0;1;34179;Tabanera de Valdavia;1
;0;1;34180;Támara de Campos;1
;0;1;34181;Tariego de Cerrato;1
;0;1;34182;Torquemada;1
;0;1;34184;Torremormojón;1
;0;1;34185;Triollo;1
;0;1;34186;Valbuena de Pisuerga;1
;0;1;34189;Valdeolmillos;1
;0;1;34190;Valderrábano;1
;0;1;34192;Valde-Ucieza;1
;0;1;34196;Valle de Cerrato;1
;0;2;34199;Velilla del Río Carrión;2
;0;1;34201;Vertavillo;1
;0;1;34202;Villabasta de Valdavia;1
;0;1;34204;Villacidaler;1
;0;1;34205;Villaconancio;1
;0;1;34206;Villada;1
;0;1;34208;Villaeles de Valdavia;1
;0;1;34210;Villahán;1
;0;1;34211;Villaherreros;1
;0;1;34213;Villalaco;1
;0;1;34214;Villalba de Guardo;1
;0;1;34215;Villalcázar de Sirga;1
;0;1;34216;Villalcón;1
;0;1;34217;Villalobón;1
;0;1;34218;Villaluenga de la Vega;1
;0;1;34220;Villamartín de Campos;1
;0;1;34221;Villamediana;1
;0;1;34222;Villameriel;1
;0;1;34223;Villamoronta;1
;0;1;34224;Villamuera de la Cueza;1
;0;4;34225;Villamuriel de Cerrato;4
;0;1;34227;Villanueva del Rebollar;1
;0;1;34228;Villanuño de Valdavia;1
;0;1;34229;Villaprovedo;1
;0;1;34230;Villarmentero de Campos;1
;0;1;34231;Villarrabé;1
;0;1;34232;Villarramiel;1
;0;1;34233;Villasarracino;1
;0;1;34234;Villasila de Valdavia;1
;0;1;34236;Villaturde;1
;0;1;34237;Villaumbrales;1
;0;1;34238;Villaviudas;1
;0;1;34240;Villerías de Campos;1
;0;1;34241;Villodre;1
;0;1;34242;Villodrigo;1
;0;1;34243;Villoldo;1
;0;1;34245;Villota del Páramo;1
;0;1;34246;Villovieco;1
;0;1;34901;Osorno la Mayor;1
;0;1;34902;Valle del Retortillo;1
;0;1;34903;Loma de Ucieza;1
;0;1;34904;Pernía, La;1
;0;5;35001;Agaete;5
;0;20;35002;Agüimes;20
;0;5;35003;Antigua;5
;0;32;35004;Arrecife;32
;0;1;35005;Artenara;1
;0;27;35006;Arucas;27
;0;1;35007;Betancuria;1
;0;7;35008;Firgas;7
;0;16;35009;Gáldar;16
;0;4;35010;Haría;4
;0;18;35011;Ingenio;18
;0;10;35012;Mogán;10
;0;6;35013;Moya;6
;0;9;35014;Oliva, La;9
;0;10;35015;Pájara;10
;0;275;35016;Palmas de Gran Canaria, Las;275
;0;22;35017;Puerto del Rosario;22
;0;10;35018;San Bartolomé;10
;0;28;35019;San Bartolomé de Tirajana;28
;0;7;35020;Aldea de San Nicolás, La;7
;0;12;35021;Santa Brígida;12
;0;39;35022;Santa Lucía de Tirajana;39
;0;12;35023;Santa María de Guía de Gran Canaria;12
;0;10;35024;Teguise;10
;0;2;35025;Tejeda;2
;0;67;35026;Telde;67
;0;10;35027;Teror;10
;0;7;35028;Tías;7
;0;4;35029;Tinajo;4
;0;7;35030;Tuineje;7
;0;6;35031;Valsequillo de Gran Canaria;6
;0;3;35032;Valleseco;3
;0;7;35033;Vega de San Mateo;7
;0;6;35034;Yaiza;6
;0;3;36001;Arbo;3
;0;4;36002;Barro;4
;0;8;36003;Baiona;8
;0;9;36004;Bueu;9
;0;8;36005;Caldas de Reis;8
;0;9;36006;Cambados;9
;0;2;36007;Campo Lameiro;2
;0;18;36008;Cangas;18
;0;5;36009;Cañiza, A;5
;0;2;36010;Catoira;2
;0;3;36013;Covelo;3
;0;2;36014;Crecente;2
;0;5;36015;Cuntis;5
;0;1;36016;Dozón;1
;0;19;36017;Estrada, A;19
;0;3;36018;Forcarei;3
;0;2;36019;Fornelos de Montes;2
;0;3;36020;Agolada;3
;0;9;36021;Gondomar;9
;0;7;36022;Grove, O;7
;0;8;36023;Guarda, A;8
;0;14;36024;Lalín;14
;0;3;36025;Lama, A;3
;0;16;36026;Marín;16
;0;5;36027;Meaño;5
;0;5;36028;Meis;5
;0;15;36029;Moaña;15
;0;5;36030;Mondariz;5
;0;1;36031;Mondariz-Balneario;1
;0;3;36032;Moraña;3
;0;10;36033;Mos;10
;0;4;36034;Neves, As;4
;0;10;36035;Nigrán;10
;0;3;36036;Oia;3
;0;2;36037;Pazos de Borbén;2
;0;62;36038;Pontevedra;62
;0;12;36039;Porriño, O;12
;0;3;36040;Portas;3
;0;11;36041;Poio;11
;0;18;36042;Ponteareas;18
;0;5;36043;Ponte Caldelas;5
;0;2;36044;Pontecesures;2
;0;20;36045;Redondela;20
;0;4;36046;Ribadumia;4
;0;3;36047;Rodeiro;3
;0;6;36048;Rosal, O;6
;0;6;36049;Salceda de Caselas;6
;0;8;36050;Salvaterra de Miño;8
;0;13;36051;Sanxenxo;13
;0;8;36052;Silleda;8
;0;5;36053;Soutomaior;5
;0;8;36054;Tomiño;8
;0;12;36055;Tui;12
;0;6;36056;Valga;6
;0;244;36057;Vigo;244
;0;4;36058;Vilaboa;4
;0;5;36059;Vila de Cruces;5
;0;26;36060;Vilagarcía de Arousa;26
;0;7;36061;Vilanova de Arousa;7
;0;3;36901;Illa de Arousa, A;3
;0;6;36902;Cerdedo-Cotobade;6
;0;1;37001;Abusejo;1
;0;1;37002;Agallas;1
;0;1;37003;Ahigal de los Aceiteros;1
;0;1;37004;Ahigal de Villarino;1
;0;1;37005;Alameda de Gardón, La;1
;0;1;37006;Alamedilla, La;1
;0;1;37007;Alaraz;1
;0;3;37008;Alba de Tormes;3
;0;1;37009;Alba de Yeltes;1
;0;1;37010;Alberca, La;1
;0;1;37011;Alberguería de Argañán, La;1
;0;1;37012;Alconada;1
;0;1;37013;Aldeacipreste;1
;0;1;37014;Aldeadávila de la Ribera;1
;0;1;37015;Aldea del Obispo;1
;0;1;37016;Aldealengua;1
;0;1;37017;Aldeanueva de Figueroa;1
;0;1;37018;Aldeanueva de la Sierra;1
;0;1;37019;Aldearrodrigo;1
;0;1;37020;Aldearrubia;1
;0;1;37021;Aldeaseca de Alba;1
;0;1;37022;Aldeaseca de la Frontera;1
;0;1;37023;Aldeatejada;1
;0;1;37024;Aldeavieja de Tormes;1
;0;1;37025;Aldehuela de la Bóveda;1
;0;1;37026;Aldehuela de Yeltes;1
;0;1;37027;Almenara de Tormes;1
;0;1;37028;Almendra;1
;0;1;37029;Anaya de Alba;1
;0;1;37030;Añover de Tormes;1
;0;1;37031;Arabayona de Mógica;1
;0;1;37032;Arapiles;1
;0;1;37033;Arcediano;1
;0;1;37034;Arco, El;1
;0;1;37035;Armenteros;1
;0;1;37036;San Miguel del Robledo;1
;0;1;37037;Atalaya, La;1
;0;1;37038;Babilafuente;1
;0;1;37039;Bañobárez;1
;0;1;37040;Barbadillo;1
;0;1;37041;Barbalos;1
;0;1;37042;Barceo;1
;0;1;37044;Barruecopardo;1
;0;1;37045;Bastida, La;1
;0;13;37046;Béjar;13
;0;1;37047;Beleña;1
;0;1;37049;Bermellar;1
;0;1;37050;Berrocal de Huebra;1
;0;1;37051;Berrocal de Salvatierra;1
;0;1;37052;Boada;1
;0;1;37054;Bodón, El;1
;0;1;37055;Bogajo;1
;0;1;37056;Bouza, La;1
;0;1;37057;Bóveda del Río Almar;1
;0;1;37058;Brincones;1
;0;1;37059;Buenamadre;1
;0;1;37060;Buenavista;1
;0;1;37061;Cabaco, El;1
;0;1;37062;Cabezabellosa de la Calzada;1
;0;1;37063;Cabeza de Béjar, La;1
;0;1;37065;Cabeza del Caballo;1
;0;2;37067;Cabrerizos;2
;0;1;37068;Cabrillas;1
;0;1;37069;Calvarrasa de Abajo;1
;0;1;37070;Calvarrasa de Arriba;1
;0;1;37071;Calzada de Béjar, La;1
;0;1;37072;Calzada de Don Diego;1
;0;1;37073;Calzada de Valdunciel;1
;0;1;37074;Campillo de Azaba;1
;0;1;37077;Campo de Peñaranda, El;1
;0;1;37078;Candelario;1
;0;1;37079;Canillas de Abajo;1
;0;1;37080;Cantagallo;1
;0;1;37081;Cantalapiedra;1
;0;1;37082;Cantalpino;1
;0;1;37083;Cantaracillo;1
;0;4;37085;Carbajosa de la Sagrada;4
;0;1;37086;Carpio de Azaba;1
;0;1;37087;Carrascal de Barregas;1
;0;1;37088;Carrascal del Obispo;1
;0;1;37089;Casafranca;1
;0;1;37090;Casas del Conde, Las;1
;0;1;37091;Casillas de Flores;1
;0;1;37092;Castellanos de Moriscos;1
;0;1;37096;Castillejo de Martín Viejo;1
;0;1;37097;Castraz;1
;0;1;37098;Cepeda;1
;0;1;37099;Cereceda de la Sierra;1
;0;1;37100;Cerezal de Peñahorcada;1
;0;1;37101;Cerralbo;1
;0;1;37102;Cerro, El;1
;0;1;37103;Cespedosa de Tormes;1
;0;1;37104;Cilleros de la Bastida;1
;0;1;37106;Cipérez;1
;0;11;37107;Ciudad Rodrigo;11
;0;1;37108;Coca de Alba;1
;0;1;37109;Colmenar de Montemayor;1
;0;1;37110;Cordovilla;1
;0;1;37112;Cristóbal;1
;0;1;37113;Cubo de Don Sancho, El;1
;0;1;37114;Chagarcía Medianero;1
;0;1;37115;Dios le Guarde;1
;0;1;37116;Doñinos de Ledesma;1
;0;1;37117;Doñinos de Salamanca;1
;0;1;37118;Ejeme;1
;0;1;37119;Encina, La;1
;0;1;37120;Encina de San Silvestre;1
;0;1;37121;Encinas de Abajo;1
;0;1;37122;Encinas de Arriba;1
;0;1;37123;Encinasola de los Comendadores;1
;0;1;37124;Endrinal;1
;0;1;37125;Escurial de la Sierra;1
;0;1;37126;Espadaña;1
;0;1;37127;Espeja;1
;0;1;37128;Espino de la Orbada;1
;0;1;37129;Florida de Liébana;1
;0;1;37130;Forfoleda;1
;0;1;37131;Frades de la Sierra;1
;0;1;37132;Fregeneda, La;1
;0;1;37133;Fresnedoso;1
;0;1;37134;Fresno Alhándiga;1
;0;1;37135;Fuente de San Esteban, La;1
;0;1;37136;Fuenteguinaldo;1
;0;1;37137;Fuenteliante;1
;0;1;37138;Fuenterroble de Salvatierra;1
;0;1;37139;Fuentes de Béjar;1
;0;1;37140;Fuentes de Oñoro;1
;0;1;37141;Gajates;1
;0;1;37142;Galindo y Perahuy;1
;0;1;37143;Galinduste;1
;0;1;37144;Galisancho;1
;0;1;37145;Gallegos de Argañán;1
;0;1;37146;Gallegos de Solmirón;1
;0;1;37147;Garcibuey;1
;0;1;37148;Garcihernández;1
;0;1;37149;Garcirrey;1
;0;1;37150;Gejuelo del Barro;1
;0;1;37151;Golpejas;1
;0;1;37152;Gomecello;1
;0;1;37154;Guadramiro;1
;0;1;37155;Guijo de Ávila;1
;0;3;37156;Guijuelo;3
;0;1;37157;Herguijuela de Ciudad Rodrigo;1
;0;1;37158;Herguijuela de la Sierra;1
;0;1;37159;Herguijuela del Campo;1
;0;1;37160;Hinojosa de Duero;1
;0;1;37161;Horcajo de Montemayor;1
;0;1;37162;Horcajo Medianero;1
;0;1;37163;Hoya, La;1
;0;1;37164;Huerta;1
;0;1;37165;Iruelos;1
;0;1;37166;Ituero de Azaba;1
;0;1;37167;Juzbado;1
;0;1;37168;Lagunilla;1
;0;1;37169;Larrodrigo;1
;0;1;37170;Ledesma;1
;0;1;37171;Ledrada;1
;0;1;37172;Linares de Riofrío;1
;0;2;37173;Lumbrales;2
;0;1;37174;Macotera;1
;0;1;37175;Machacón;1
;0;1;37176;Madroñal;1
;0;1;37177;Maíllo, El;1
;0;1;37178;Malpartida;1
;0;1;37179;Mancera de Abajo;1
;0;1;37180;Manzano, El;1
;0;1;37181;Martiago;1
;0;1;37182;Martinamor;1
;0;1;37183;Martín de Yeltes;1
;0;1;37184;Masueco;1
;0;1;37185;Castellanos de Villiquera;1
;0;1;37186;Mata de Ledesma, La;1
;0;1;37187;Matilla de los Caños del Río;1
;0;1;37188;Maya, La;1
;0;1;37189;Membribe de la Sierra;1
;0;1;37190;Mieza;1
;0;1;37191;Milano, El;1
;0;1;37192;Miranda de Azán;1
;0;1;37193;Miranda del Castañar;1
;0;1;37194;Mogarraz;1
;0;1;37195;Molinillo;1
;0;1;37196;Monforte de la Sierra;1
;0;1;37197;Monleón;1
;0;1;37198;Monleras;1
;0;1;37199;Monsagro;1
;0;1;37200;Montejo;1
;0;1;37201;Montemayor del Río;1
;0;1;37202;Monterrubio de Armuña;1
;0;1;37203;Monterrubio de la Sierra;1
;0;1;37204;Morasverdes;1
;0;1;37205;Morille;1
;0;1;37206;Moríñigo;1
;0;1;37207;Moriscos;1
;0;1;37208;Moronta;1
;0;1;37209;Mozárbez;1
;0;1;37211;Narros de Matalayegua;1
;0;1;37212;Navacarros;1
;0;1;37213;Nava de Béjar;1
;0;1;37214;Nava de Francia;1
;0;1;37215;Nava de Sotrobal;1
;0;1;37216;Navales;1
;0;1;37217;Navalmoral de Béjar;1
;0;1;37218;Navamorales;1
;0;1;37219;Navarredonda de la Rinconada;1
;0;1;37221;Navasfrías;1
;0;1;37222;Negrilla de Palencia;1
;0;1;37223;Olmedo de Camaces;1
;0;1;37224;Orbada, La;1
;0;1;37225;Pajares de la Laguna;1
;0;1;37226;Palacios del Arzobispo;1
;0;1;37228;Palaciosrubios;1
;0;1;37229;Palencia de Negrilla;1
;0;1;37230;Parada de Arriba;1
;0;1;37231;Parada de Rubiales;1
;0;1;37232;Paradinas de San Juan;1
;0;1;37233;Pastores;1
;0;1;37234;Payo, El;1
;0;1;37235;Pedraza de Alba;1
;0;1;37236;Pedrosillo de Alba;1
;0;1;37237;Pedrosillo de los Aires;1
;0;1;37238;Pedrosillo el Ralo;1
;0;1;37239;Pedroso de la Armuña, El;1
;0;1;37240;Pelabravo;1
;0;1;37241;Pelarrodríguez;1
;0;1;37242;Pelayos;1
;0;1;37243;Peña, La;1
;0;1;37244;Peñacaballera;1
;0;1;37245;Peñaparda;1
;0;4;37246;Peñaranda de Bracamonte;4
;0;1;37247;Peñarandilla;1
;0;1;37248;Peralejos de Abajo;1
;0;1;37249;Peralejos de Arriba;1
;0;1;37250;Pereña de la Ribera;1
;0;1;37251;Peromingo;1
;0;1;37252;Pinedas;1
;0;1;37253;Pino de Tormes, El;1
;0;1;37254;Pitiegua;1
;0;1;37255;Pizarral;1
;0;1;37256;Poveda de las Cintas;1
;0;1;37257;Pozos de Hinojo;1
;0;1;37258;Puebla de Azaba;1
;0;1;37259;Puebla de San Medel;1
;0;1;37260;Puebla de Yeltes;1
;0;1;37261;Puente del Congosto;1
;0;1;37262;Puertas;1
;0;1;37263;Puerto de Béjar;1
;0;1;37264;Puerto Seguro;1
;0;1;37265;Rágama;1
;0;1;37266;Redonda, La;1
;0;1;37267;Retortillo;1
;0;1;37268;Rinconada de la Sierra, La;1
;0;1;37269;Robleda;1
;0;1;37270;Robliza de Cojos;1
;0;1;37271;Rollán;1
;0;1;37272;Saelices el Chico;1
;0;1;37273;Sagrada, La;1
;0;121;37274;Salamanca;121
;0;1;37275;Saldeana;1
;0;1;37276;Salmoral;1
;0;1;37277;Salvatierra de Tormes;1
;0;1;37278;San Cristóbal de la Cuesta;1
;0;1;37279;Sancti-Spíritus;1
;0;1;37280;Sanchón de la Ribera;1
;0;1;37281;Sanchón de la Sagrada;1
;0;1;37282;Sanchotello;1
;0;1;37283;Sando;1
;0;1;37284;San Esteban de la Sierra;1
;0;1;37285;San Felices de los Gallegos;1
;0;1;37286;San Martín del Castañar;1
;0;1;37287;San Miguel de Valero;1
;0;1;37288;San Morales;1
;0;1;37289;San Muñoz;1
;0;1;37290;San Pedro del Valle;1
;0;1;37291;San Pedro de Rozados;1
;0;1;37292;San Pelayo de Guareña;1
;0;1;37293;Santa María de Sando;1
;0;9;37294;Santa Marta de Tormes;9
;0;1;37296;Santiago de la Puebla;1
;0;1;37297;Santibáñez de Béjar;1
;0;1;37298;Santibáñez de la Sierra;1
;0;1;37299;Santiz;1
;0;1;37300;Santos, Los;1
;0;1;37301;Sardón de los Frailes;1
;0;1;37302;Saucelle;1
;0;1;37303;Sahugo, El;1
